episode,turn,player_id,is_agent,action,reward,invalid_action,action_mask_entropy,cash,net_worth,num_assets,properties,railways,utilities,houses,hotels,mortgaged_assets,position,in_jail,jail_turns,full_sets,trades_made,auctions_won,winner,agent_won,episode_length
1,1,Player1,1,8,-1.0,1,0.6931471824645996,1500,1500,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,
1,1,Player2,0,heuristic,0.0,0,0.6931471824645996,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
1,2,Player1,1,9,-1.0,1,0.6931471824645996,1500,1500,0,0,0,0,0,0,0,5,0,0,0,0,0,,0,
1,2,Player2,0,heuristic,0.0,0,0.6931471824645996,1400,1450,1,1,0,0,0,0,0,6,0,0,0,0,0,,0,
1,3,Player1,1,8,-1.0,1,-0.0,1490,1490,0,0,0,0,0,0,0,6,0,0,0,0,0,,0,
1,3,Player2,0,heuristic,0.0,0,-0.0,1410,1460,1,1,0,0,0,0,0,7,0,0,0,0,0,,0,
1,4,Player1,1,5,-1.0,1,0.6931471824645996,1490,1490,0,0,0,0,0,0,0,12,0,0,0,0,0,,0,
1,4,Player2,0,heuristic,0.0,0,0.6931471824645996,1270,1390,2,2,0,0,0,0,0,13,0,0,0,0,0,,0,
1,5,Player1,1,1,-1.0,1,0.6931471824645996,1490,1490,0,0,0,0,0,0,0,18,0,0,0,0,0,,0,
1,5,Player2,0,heuristic,0.0,0,0.6931471824645996,1270,1390,2,2,0,0,0,0,0,17,0,0,0,0,0,,0,
1,6,Player1,1,9,-1.0,1,0.6931471824645996,1490,1490,0,0,0,0,0,0,0,24,0,0,0,0,0,,0,
1,6,Player2,0,heuristic,0.0,0,0.6931471824645996,1090,1300,3,3,0,0,0,0,0,18,0,0,0,0,0,,0,
1,7,Player1,1,2,-1.0,1,0.6931471824645996,1490,1490,0,0,0,0,0,0,0,10,1,0,0,0,0,,0,
1,7,Player2,0,heuristic,0.0,0,0.6931471824645996,850,1180,4,4,0,0,0,0,0,24,0,0,0,0,0,,0,
1,8,Player1,1,9,0.2,0,1.3862943649291992,1440,1440,0,0,0,0,0,0,0,16,0,0,0,0,0,,0,
1,8,Player2,0,heuristic,0.0,0,1.3862943649291992,850,1180,4,4,0,0,0,0,0,30,0,0,0,0,0,,0,
1,9,Player1,1,3,-1.0,1,0.6931471824645996,1440,1440,0,0,0,0,0,0,0,19,0,0,0,0,0,,0,
1,9,Player2,0,heuristic,0.0,0,0.6931471824645996,850,1180,4,4,0,0,0,0,0,33,0,0,0,0,0,,0,
1,10,Player1,1,2,0.0,0,0.6931471824645996,1290,1390,1,1,1,0,0,0,0,25,0,0,0,0,0,,0,
1,10,Player2,0,heuristic,0.0,0,0.6931471824645996,500,1005,5,5,0,0,0,0,0,37,0,0,0,0,0,,0,
1,11,Player1,1,9,0.2,0,1.3862943649291992,1240,1340,1,1,1,0,0,0,0,10,0,0,0,0,0,,0,
1,11,Player2,0,heuristic,0.0,0,1.3862943649291992,640,1175,6,6,0,0,0,0,0,1,0,0,0,0,0,,0,
1,12,Player1,1,5,-1.0,1,1.3862943649291992,1240,1340,1,1,1,0,0,0,0,12,0,0,0,0,0,,0,
1,12,Player2,0,heuristic,0.0,0,1.3862943649291992,640,1175,6,6,0,0,0,0,0,6,0,0,0,0,0,,0,
1,13,Player1,1,7,-1.0,0,1.3862943649291992,1239,1339,1,1,1,0,0,0,1,16,0,0,0,0,0,,0,
1,13,Player2,0,heuristic,0.0,0,1.3862943649291992,540,1125,7,7,0,0,0,0,0,8,0,0,0,0,0,,0,
1,14,Player1,1,7,-1.0,1,1.3862943649291992,1239,1339,1,1,1,0,0,0,1,5,0,0,0,0,0,,0,
1,14,Player2,0,heuristic,0.0,0,1.3862943649291992,390,1050,8,8,0,1,0,0,0,12,0,0,0,0,0,,0,
1,15,Player1,1,9,-1.0,1,0.6931471824645996,1229,1329,1,1,1,0,0,0,1,8,0,0,0,0,0,,0,
1,15,Player2,0,heuristic,0.0,0,0.6931471824645996,400,1060,8,8,0,1,0,0,0,18,0,0,0,0,0,,0,
1,16,Player1,1,7,-1.0,1,1.3862943649291992,1229,1329,1,1,1,0,0,0,1,14,0,0,0,0,0,,0,
1,16,Player2,0,heuristic,0.0,0,1.3862943649291992,180,950,9,9,0,1,0,0,0,23,0,0,0,0,0,,0,
1,17,Player1,1,5,-1.0,1,0.6931471824645996,1329,1429,1,1,1,0,0,0,1,17,0,0,0,0,0,,0,
1,17,Player2,0,heuristic,0.0,0,0.6931471824645996,180,950,9,9,0,1,0,0,0,24,0,0,0,0,0,,0,
1,18,Player1,1,9,-1.0,1,0.6931471824645996,1311,1411,1,1,1,0,0,0,1,18,0,0,0,0,0,,0,
1,18,Player2,0,heuristic,0.0,0,0.6931471824645996,198,968,9,9,0,1,0,0,0,26,0,0,0,0,0,,0,
1,19,Player1,1,6,-1.0,1,1.3862943649291992,1311,1411,1,1,1,0,0,0,1,19,0,0,0,0,0,,0,
1,19,Player2,0,heuristic,0.0,0,1.3862943649291992,48,893,10,10,0,2,0,0,0,28,0,0,0,0,0,,0,
